Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,pur_prc_amt,DTI Ratio,OUTCOME,Median_state_inc
26,109900,100,727,N,2852,4895,145000,0.582635,non-default,"37,396"
27,184200,95,681,Y,4681,5025,319000,0.931601,non-default,"44,228"
52,75660,97,583,N,1762,4228,159900,0.416746,non-default,"38,550"
31,118755,102,737,Y,1708,3000,190000,0.569333,non-default,"53,123"
40,322700,80,628,Y,1181,2625,63400,0.449905,non-default,"44,476"
28,300775,100,689,N,2525,5025,300775,0.502519,non-default,"44,228"
30,125000,100,697,N,2326,5511,310000,0.422065,non-default,"49,894"
37,156000,100,694,Y,1849,3362,208781,0.54997,non-default,"40,171"
35,86000,100,769,N,4239,7537,217501,0.562425,non-default,"56,763"
23,79000,100,630,Y,2452,5940,235000,0.412795,non-default,"49,894"
50,63650,95,755,N,6098,10475,376615,0.582148,non-default,"56,763"
37,190000,48,758,N,0,9833,314972,0,non-default,"49,894"
23,105700,97,657,N,3688,7732,189900,0.476979,non-default,"45,787"
27,232350,95,676,N,1082,5025,142500,0.215337,non-default,"43,003"
37,292000,90,575,N,867,1906,119900,0.454879,non-default,"43,217"
32,141050,95,728,N,1836,3750,233700,0.4896,non-default,"35,201"
26,118200,99,708,Y,1281,4021,140000,0.318577,non-default,"53,123"
37,197000,100,806,N,2220,5175,229950,0.428986,non-default,"53,275"
37,195000,65,656,N,0,5025,69500,0,non-default,"43,725"
68,87400,95,661,N,1203,2961,143200,0.406282,non-default,"55,914"
39,149150,95,763,N,3724,7075,274500,0.52636,non-default,"41,275"
32,250750,85,630,N,755,1818,99650,0.415292,non-default,"43,217"
37,279664,100,701,Y,0,5025,89000,0,non-default,"40,171"
29,173000,100,588,Y,1128,4333,80450,0.260328,non-default,"41,275"
37,121200,80,697,N,1140,2838,91900,0.401691,non-default,"44,160"
37,313500,95,583,N,1320,3308,104500,0.399033,non-default,"43,217"
22,120000,100,686,N,2713,5590,287500,0.485331,non-default,"42,617"
55,147250,95,711,Y,913,2297,71900,0.397475,non-default,"40,171"
32,127900,80,730,N,1157,4388,45000,0.263674,non-default,"44,160"
37,154800,90,787,N,960,3961,150000,0.242363,non-default,"56,763"
54,113050,80,695,N,1762,4300,260000,0.409767,non-default,"49,894"
37,142500,95,658,N,1252,3466,85000,0.361223,non-default,"44,160"
37,100000,76,645,N,1319,3116,105000,0.423299,non-default,"43,003"
35,113172,102,743,N,1466,2774,159900,0.528479,non-default,"44,476"
37,135000,100,603,N,722,2044,70000,0.353229,non-default,"43,217"
45,65930,95,509,N,763,2335,133000,0.326767,non-default,"43,217"
27,90725,95,708,N,3161,5579,240000,0.566589,non-default,"38,550"
42,206450,85,668,N,945,1812,100900,0.521523,non-default,"42,590"
50,200000,91,696,N,1875,10500,240000,0.178571,non-default,"41,275"
36,63000,100,651,N,1574,7184,134500,0.219098,non-default,"53,275"
36,124129,101,745,N,1552,4583,159000,0.338643,non-default,"35,523"
37,132400,80,786,N,1190,3500,122000,0.34,non-default,"41,275"
33,216100,100,751,N,1211,2800,75500,0.4325,non-default,"44,286"
29,81900,100,755,N,1384,4860,136910,0.284774,non-default,"41,275"
50,246000,84,633,N,3136,5025,365000,0.624119,non-default,"55,970"
31,212000,80,736,Y,462,3300,52500,0.14,non-default,"35,523"
54,43650,97,677,N,2626,7916,210000,0.331733,non-default,"50,614"
47,135700,97,703,N,728,2371,98500,0.307043,non-default,"38,550"
37,247400,100,637,Y,1140,3012,70000,0.378486,non-default,"56,763"
30,147425,97,720,N,1178,2966,115000,0.397168,non-default,"53,275"
37,208382,95,600,N,1614,3872,153000,0.416839,non-default,"40,171"
38,212000,90,652,N,1892,4506,171000,0.419885,non-default,"53,275"
37,108700,80,667,N,2166,4632,108700,0.467617,non-default,"53,275"
52,321540,90,627,Y,4654,5025,290000,0.926228,non-default,"56,772"
27,127300,100,694,N,1464,5000,172000,0.2928,non-default,"43,988"
32,115400,97,698,N,2223,5450,151000,0.40789,non-default,"45,787"
37,179100,90,589,Y,779,2043,109900,0.381302,non-default,"43,217"
37,150000,100,693,Y,1703,3257,140000,0.522874,non-default,"56,763"
30,125000,100,707,Y,2014,5243,168500,0.384131,non-default,"48,688"
28,108000,100,606,Y,2047,4579,155000,0.447041,default,"45,787"
23,161500,95,688,Y,563,1533,76900,0.367254,non-default,"38,111"
37,126000,90,721,N,2047,9100,210000,0.224945,non-default,"51,022"
41,151000,100,766,N,0,4200,115000,0,non-default,"40,171"
31,218225,102,674,N,1510,3900,200000,0.387179,non-default,"53,275"
30,167950,95,643,Y,660,1399,66900,0.471766,non-default,"40,171"
37,273980,95,739,N,860,2416,93000,0.35596,non-default,"43,725"
48,111600,90,664,N,1230,4500,164000,0.273333,non-default,"49,894"
30,139600,95,796,N,1051,3054,55000,0.344139,non-default,"38,550"
44,58200,97,741,N,1513,5308,177000,0.285041,non-default,"40,171"
47,159900,80,575,N,832,2052,66000,0.405458,non-default,"39,326"
39,164000,80,735,Y,1764,3630,227761,0.48595,non-default,"45,787"
65,176000,100,739,N,2654,4083,333000,0.650012,non-default,"49,894"
37,130700,100,753,N,2009,5178,159324,0.387988,non-default,"40,171"
59,275000,100,734,N,1805,2729,138900,0.661414,non-default,"43,217"
50,74400,80,741,N,2161,6727,234000,0.321243,non-default,"53,275"
56,80000,80,641,Y,1527,4160,172500,0.367067,non-default,"45,787"
54,153800,100,791,N,860,4973,125000,0.172934,non-default,"45,787"
55,138350,75,638,N,979,2386,84500,0.41031,non-default,"38,550"
32,73620,97,603,Y,3428,6427,147500,0.533375,non-default,"45,787"
22,137769,98,681,Y,1298,4167,130000,0.311495,non-default,"53,275"
30,135000,100,757,N,1721,4891,148000,0.351871,non-default,"44,160"
41,88000,80,678,N,3111,4968,223000,0.626208,non-default,"51,022"
42,128000,100,734,Y,1946,5001,160000,0.389122,non-default,"53,123"
28,137000,100,501,Y,1128,3292,111500,0.342649,non-default,"35,523"
33,158105,100,782,Y,1523,4915,114428,0.309868,non-default,"38,111"
37,151950,100,674,N,2343,7200,180000,0.325417,non-default,"44,228"
35,170400,90,778,Y,1213,2148,65000,0.564711,non-default,"43,003"
27,170760,95,749,N,1346,3542,147000,0.380011,non-default,"50,152"
33,141435,90,605,N,1267,3641,145000,0.347981,non-default,"45,787"
37,234000,90,709,Y,1141,3083,93000,0.370094,non-default,"39,000"
37,56050,84,744,N,962,4934,56050,0.194974,non-default,"56,763"
29,85000,85,618,Y,1743,5003,129900,0.348391,non-default,"38,111"
31,85000,100,754,N,2564,6616,235934,0.387545,non-default,"46,984"
36,93900,100,625,Y,3040,5000,210000,0.608,non-default,"40,171"
38,122815,102,693,N,930,5950,100000,0.156303,non-default,"44,228"
37,151800,52,780,N,1941,3522,139500,0.551107,non-default,"49,894"
27,117800,95,673,N,1047,3400,109500,0.307941,non-default,"39,000"
40,109200,94,659,N,1408,6000,120000,0.234667,non-default,"40,171"
44,170000,100,506,Y,1379,3311,133415,0.41649,non-default,"43,217"
47,173850,95,695,N,1649,2962,190285,0.556718,non-default,"46,984"
37,212000,80,797,N,2630,8598,202000,0.305885,non-default,"44,160"
37,268000,80,781,N,1188,3139,96000,0.378464,non-default,"38,111"
37,318250,95,760,Y,870,2000,52000,0.435,non-default,"43,003"
29,185000,95,656,Y,2065,2642,168000,0.781605,non-default,"45,787"
41,180000,100,626,N,2771,4942,214700,0.560704,non-default,"41,275"
44,214000,94,744,N,1374,4200,147000,0.327143,non-default,"44,286"
27,130400,100,661,N,2671,5961,224950,0.448079,non-default,"48,688"
37,91000,69,792,N,2626,9039,189900,0.290519,non-default,"39,000"
41,162000,90,603,Y,2482,5035,210000,0.492949,non-default,"45,787"
63,67200,70,743,N,1518,8441,142500,0.179837,non-default,"35,523"
46,138600,70,691,N,1200,2205,123000,0.544218,non-default,"39,000"
37,154373,100,670,N,0,5250,268950,0,non-default,"49,894"
29,274000,100,698,Y,3762,4629,261111,0.812703,non-default,"44,228"
30,88200,98,774,N,1412,4833,168000,0.292158,non-default,"43,988"
32,157900,100,632,N,1980,5011,258500,0.395131,non-default,"40,171"
37,57500,90,778,N,2094,5250,265000,0.398857,non-default,"39,326"
37,301500,90,708,N,2982,9087,206592,0.328161,non-default,"45,787"
26,80750,95,762,N,4485,7361,245000,0.609292,non-default,"42,617"
39,193600,80,770,N,0,5025,231750,0,non-default,"56,772"
35,147250,71,665,Y,2643,5165,179275,0.511713,non-default,"35,523"
34,111558,95,795,N,2570,4542,136900,0.56583,non-default,"45,787"
29,151000,100,749,N,1840,5227,164000,0.352018,non-default,"40,171"
27,106000,100,727,N,0,7341,359460,0,non-default,"46,984"
37,171000,95,748,N,782,3500,81400,0.223429,non-default,"41,275"
26,93100,95,621,Y,4460,20000,261000,0.223,non-default,"35,523"
37,119000,100,680,Y,1394,3884,190000,0.358908,non-default,"45,787"
37,388000,80,699,N,0,9274,490000,0,non-default,"44,228"
37,292000,94,565,N,1146,2866,72650,0.39986,non-default,"38,111"
37,127500,100,646,N,1489,3821,116495,0.389689,non-default,"43,217"
37,60000,100,630,N,2347,4989,139000,0.470435,non-default,"53,275"
55,167670,100,733,N,562,3732,88900,0.150589,non-default,"40,171"
27,139250,98,692,N,1864,5618,151192,0.331791,default,"43,217"
37,200000,58,796,Y,1333,3658,145000,0.364407,non-default,"45,787"
55,61275,91,687,N,0,5850,207000,0,non-default,"46,984"
20,135000,100,753,N,1472,4886,148900,0.301269,non-default,"43,988"
37,118850,99,693,N,1490,5967,231000,0.249707,non-default,"49,894"
37,138000,98,578,Y,958,2840,126000,0.337324,non-default,"40,171"
23,118340,97,715,N,1575,7349,242080,0.214315,non-default,"43,988"
23,72100,100,732,N,2506,6990,275000,0.358512,non-default,"53,275"
37,89600,80,795,N,7218,12408,360000,0.581721,non-default,"42,590"
37,101000,100,752,N,1094,4000,140500,0.2735,non-default,"39,326"
37,95000,100,678,N,1803,4160,88501,0.433413,non-default,"45,787"
41,116550,97,782,N,2129,4500,65000,0.473111,non-default,"41,275"
25,267900,100,620,N,3148,7202,229900,0.437101,non-default,"49,894"
32,171000,95,649,N,1500,3208,89000,0.467581,non-default,"41,275"
37,104063,95,572,Y,1478,4207,173000,0.351319,non-default,"53,275"
30,220306,97,617,Y,1077,1507,79500,0.714665,non-default,"40,171"
34,85500,90,712,N,2620,5758,330000,0.455019,non-default,"56,772"
22,135300,97,652,Y,1691,3808,131680,0.444065,non-default,"48,688"
33,54150,95,748,N,1551,6892,164400,0.225044,non-default,"44,476"
25,110320,99,747,N,1742,4630,182900,0.376242,non-default,"42,617"
38,140650,97,702,N,0,4000,110000,0,non-default,"40,171"
37,164500,80,726,N,1071,4433,130000,0.241597,non-default,"49,894"
37,267805,95,716,Y,933,2650,108000,0.352075,non-default,"42,590"
33,250000,100,752,N,1106,2083,146500,0.530965,non-default,"42,519"
30,55000,100,783,N,3274,7792,299214,0.420175,non-default,"53,275"
47,225000,72,643,N,1286,3004,140000,0.428096,non-default,"51,022"
27,97500,100,666,N,1936,7000,265000,0.276571,default,"56,772"
31,183700,95,765,N,1053,3316,151000,0.317551,non-default,"40,171"
43,184125,75,765,Y,1799,11205,300000,0.160553,non-default,"53,275"
34,59805,90,696,N,1441,6319,159860,0.228042,non-default,"49,894"
38,107000,100,599,Y,2357,6041,182769,0.390167,non-default,"40,171"
21,91500,100,724,N,3615,7801,313090,0.463402,non-default,"49,894"
48,296000,80,726,N,0,10723,258000,0,non-default,"43,217"
25,161450,97,655,Y,890,2700,127000,0.32963,non-default,"53,275"
45,93993,97,691,N,0,4200,141500,0,non-default,"49,894"
74,185000,99,754,Y,1339,5560,181500,0.240827,non-default,"55,914"
40,188500,100,738,N,2972,6220,134000,0.477814,non-default,"38,281"
37,247000,100,710,N,1213,4110,125500,0.295134,non-default,"49,894"
40,332500,95,627,Y,1057,2000,86904,0.5285,non-default,"41,275"
56,110000,100,772,Y,2397,4897,209000,0.489483,non-default,"56,763"
37,124000,80,749,N,1483,5583,230000,0.265628,non-default,"51,022"
44,112900,73,631,Y,4188,4749,148000,0.88187,non-default,"40,171"
37,118755,102,702,Y,1662,3417,146000,0.486392,non-default,"40,171"
37,154850,95,543,N,2265,3717,203000,0.609362,default,"41,275"
42,309950,90,682,Y,910,2426,67000,0.375103,non-default,"39,326"
21,112000,100,739,N,2006,5517,225000,0.363603,non-default,"45,787"
25,69125,98,653,N,3319,7905,230000,0.419861,non-default,"56,763"
37,79325,95,636,Y,3442,8600,350584,0.400233,non-default,"41,275"
32,148800,100,710,N,1792,4506,110713,0.397692,non-default,"46,984"
27,172900,95,655,Y,2892,5025,112000,0.575559,non-default,"43,988"
37,99000,100,656,N,1673,5100,245000,0.328039,non-default,"53,275"
31,129850,100,708,N,1158,4400,145000,0.263182,non-default,"39,000"
52,178000,83,769,N,284,1625,35000,0.174769,non-default,"44,476"
27,161100,90,702,Y,1487,2342,109900,0.634927,non-default,"44,160"
37,280000,78,660,N,747,2129,91000,0.350869,non-default,"51,022"
39,278000,90,670,N,1442,2622,66450,0.549962,non-default,"49,894"
28,150500,100,666,N,929,4404,149500,0.210945,non-default,"44,286"
31,98000,100,730,N,2326,6666,300000,0.348935,non-default,"53,275"
37,142500,95,719,N,1205,3100,142500,0.38871,non-default,"40,171"
39,322700,84,626,N,0,5025,114000,0,non-default,"44,476"
54,150350,97,601,Y,1231,3490,116000,0.352722,non-default,"43,217"
35,62000,100,701,N,3179,7790,244500,0.408087,non-default,"42,590"
54,244884,85,637,N,4303,5025,145000,0.856372,non-default,"42,519"
23,120000,86,609,Y,2973,5948,265000,0.499832,non-default,"49,894"
34,141250,95,666,N,2605,6379,369000,0.408371,non-default,"44,228"
37,169400,100,671,Y,1775,3227,183026,0.550046,non-default,"41,275"
62,127500,100,543,Y,1177,2812,101246,0.418563,default,"43,217"
35,147000,90,663,N,0,1863,49500,0,default,"41,275"
37,231750,90,743,N,488,1387,67500,0.351839,non-default,"42,519"
26,119450,98,628,Y,1699,6293,110000,0.269983,non-default,"44,476"
41,107200,80,698,N,1392,4836,164091,0.287841,non-default,"42,590"
28,155000,100,571,Y,2178,4940,79900,0.440891,non-default,"45,787"
23,170000,88,616,N,1797,3110,198145,0.577814,non-default,"43,217"
26,252200,95,547,Y,1784,2258,230000,0.79008,non-default,"49,894"
37,200000,100,643,N,1556,3750,129000,0.414933,non-default,"43,725"
59,101760,80,669,N,1217,4351,90500,0.279706,non-default,"33,659"
22,106750,100,701,N,538,6200,60000,0.086774,non-default,"37,396"
36,40850,95,662,N,3134,6620,215000,0.473414,non-default,"45,787"
42,316000,80,999,N,658,1844,69101,0.356833,non-default,"40,171"
37,100350,90,691,N,1669,9819,285950,0.169977,non-default,"46,984"
69,140000,85,706,N,927,6500,99990,0.142615,default,"41,275"
40,301100,90,553,N,855,1517,69000,0.563612,non-default,"33,659"
56,125350,100,679,N,2076,5543,110000,0.374526,non-default,"39,000"
42,107000,100,789,N,1737,7500,290000,0.2316,non-default,"53,275"
38,171000,90,652,N,0,12099,330000,0,non-default,"56,772"
37,129900,100,738,Y,1871,3244,159000,0.576757,non-default,"44,160"
51,88650,90,660,N,1016,3767,88650,0.269711,non-default,"40,171"
30,137700,90,551,Y,1156,3120,61000,0.370513,non-default,"53,275"
21,63890,97,644,Y,3866,5901,284459,0.655143,non-default,"56,763"
37,128000,100,717,N,1169,4800,135054,0.243542,non-default,"40,171"
47,98000,90,685,N,1815,10766,98000,0.168586,non-default,"56,772"
45,229600,95,803,N,1395,2358,179990,0.591603,non-default,"40,171"
41,198000,90,657,N,854,3416,94000,0.25,non-default,"41,275"
37,58400,80,594,Y,1350,5000,160000,0.27,default,"44,476"
45,46075,97,639,N,2121,8104,147896,0.261723,non-default,"43,217"
32,62000,100,642,Y,3028,5616,232000,0.539174,non-default,"40,171"
37,216195,102,652,N,5024,5025,237500,0.999864,non-default,"44,228"
27,131865,100,662,N,1225,5000,131865,0.245,default,"50,614"
20,121150,97,705,Y,1359,5027,125900,0.27034,non-default,"43,217"
52,163150,95,681,N,1717,2781,72000,0.617404,non-default,"44,286"
27,317500,100,900,N,329,1820,50000,0.180769,non-default,"39,000"
24,117000,90,725,N,1455,3955,167000,0.367889,non-default,"40,171"
35,140400,90,572,Y,678,1148,92900,0.590592,non-default,"43,003"
27,82500,100,682,N,3135,8350,385000,0.375449,non-default,"56,772"
22,170900,90,689,N,2136,5215,285000,0.409588,non-default,"52,354"
37,192000,80,786,N,591,1050,63000,0.562857,non-default,"45,787"
37,66500,75,644,Y,3639,7406,175000,0.491358,non-default,"43,003"
24,112000,100,712,Y,0,6200,158120,0,non-default,"41,275"
56,103900,80,631,N,2633,10131,328000,0.259895,non-default,"49,894"
23,139500,100,690,Y,2369,4375,231750,0.541486,non-default,"40,171"
36,279000,90,720,N,1278,5025,155000,0.254344,non-default,"55,970"
39,133200,100,557,Y,3366,6200,285000,0.542903,non-default,"49,894"
37,126200,89,655,N,0,2438,62000,0,non-default,"40,171"
25,188450,100,720,N,1928,5095,197290,0.37841,non-default,"53,275"
47,121500,75,766,N,2576,5833,105000,0.441625,non-default,"40,171"
37,184899,100,693,N,1309,5025,183000,0.260514,non-default,"46,984"
43,156560,95,757,N,846,2384,68500,0.354866,non-default,"39,000"
35,132800,80,766,N,1676,12778,240075,0.131163,non-default,"44,228"
39,134050,100,770,N,2491,5876,139900,0.423928,non-default,"39,000"
37,205000,100,752,N,0,5025,449080,0,non-default,"44,228"
63,114000,100,676,N,2090,7869,233958,0.265599,non-default,"49,894"
37,103000,74,679,Y,934,4300,87000,0.217209,non-default,"43,725"
30,142907,99,691,N,1229,5105,74900,0.240744,non-default,"45,787"
33,150220,102,660,N,1040,2667,73000,0.389951,non-default,"56,772"
30,233800,90,644,Y,1708,2677,124400,0.638028,non-default,"43,217"
43,163700,97,621,Y,1940,4015,213000,0.483188,non-default,"49,894"
30,154650,100,612,N,2512,5666,257674,0.443346,non-default,"43,217"
37,174000,100,648,N,2214,5318,157900,0.416322,non-default,"40,171"
33,197100,90,646,N,1404,2984,138250,0.470509,non-default,"43,003"
35,129550,95,736,N,947,4500,118000,0.210444,non-default,"42,590"
43,116250,75,666,N,3681,11250,258000,0.3272,non-default,"56,763"
55,123622,99,588,Y,1698,3500,159000,0.485143,non-default,"40,171"
42,242250,85,657,N,0,5025,155821,0,non-default,"42,590"
37,289000,90,597,Y,0,5025,165000,0,non-default,"40,171"
41,135850,95,649,Y,2480,6000,235000,0.413333,non-default,"49,894"
51,238400,56,643,N,0,5025,225000,0,non-default,"56,763"
53,152150,97,721,N,2163,4062,190883,0.532496,non-default,"43,217"
21,70450,97,748,N,2487,5992,279990,0.415053,non-default,"49,894"
33,58900,100,735,N,4201,7279,214900,0.57714,non-default,"39,326"
35,153000,90,764,N,475,1985,55000,0.239295,non-default,"38,550"
35,109250,95,710,N,1038,6500,119000,0.159692,non-default,"42,590"
37,145800,90,763,N,893,2664,68000,0.33521,non-default,"53,275"
49,209000,72,619,N,2483,3937,115848,0.630683,non-default,"41,275"
60,150000,83,671,N,983,4000,122900,0.24575,non-default,"40,171"
56,323000,95,816,N,0,10137,226000,0,non-default,"40,171"
26,148824,90,647,N,2026,5826,205000,0.347751,non-default,"48,688"
24,134100,90,735,N,2052,3864,82500,0.531056,non-default,"33,659"
40,242250,95,661,N,701,5025,113400,0.139511,non-default,"40,171"
37,135000,60,580,N,0,3120,83500,0,non-default,"41,275"
24,102500,100,735,Y,1654,7000,259000,0.236286,non-default,"49,894"
45,134990,100,637,N,2184,5750,191900,0.379826,non-default,"48,688"
39,97300,80,726,Y,1420,3120,94000,0.455128,non-default,"40,171"
20,111000,91,709,Y,2507,4840,124500,0.517975,non-default,"41,275"
30,62500,100,625,N,2396,5944,218185,0.403096,non-default,"40,171"
